step,action_name,reward,obs_start_menu_open,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,map_id,x,y
1364,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
1365,B,0.0,-1.0,3.0,-1.0,37,4,1
1366,UP,0.0,-1.0,3.0,-1.0,37,4,1
1367,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1368,UP,0.0,-1.0,3.0,-1.0,37,4,1
1369,A,0.0,-1.0,3.0,-1.0,37,4,1
1370,A,0.0,-1.0,3.0,-1.0,37,4,1
1371,UP,0.0,-1.0,3.0,-1.0,37,4,1
1372,UP,0.0,-1.0,3.0,-1.0,37,4,1
1373,A,0.0,-1.0,3.0,-1.0,37,4,1
1374,A,0.0,-1.0,3.0,-1.0,37,4,1
1375,UP,0.0,-1.0,3.0,-1.0,37,4,1
1376,A,0.0,-1.0,3.0,-1.0,37,4,1
1377,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1378,A,0.0,-1.0,3.0,-1.0,37,4,1
1379,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1380,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1381,B,0.0,-1.0,3.0,-1.0,37,4,1
1382,UP,0.0,-1.0,3.0,-1.0,37,4,1
1383,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
1384,UP,0.0,-1.0,4.0,-1.0,37,4,1
1385,A,0.0,-1.0,3.0,-1.0,37,4,1
1386,A,0.0,-1.0,3.0,-1.0,37,4,1
1387,A,0.0,-1.0,3.0,-1.0,37,4,1
1388,A,0.0,-1.0,3.0,-1.0,37,4,1
1389,A,0.0,-1.0,3.0,-1.0,37,4,1
1390,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1391,A,0.0,-1.0,3.0,-1.0,37,4,1
1392,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1393,UP,0.0,-1.0,3.0,-1.0,37,4,1
1394,UP,0.0,-1.0,3.0,-1.0,37,4,1
1395,UP,0.0,-1.0,3.0,-1.0,37,4,1
1396,A,0.0,-1.0,3.0,-1.0,37,4,1
1397,UP,0.0,-1.0,3.0,-1.0,37,4,1
1398,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1399,UP,0.0,-1.0,3.0,-1.0,37,4,1
1400,UP,0.0,-1.0,3.0,-1.0,37,4,1
1401,UP,0.0,-1.0,3.0,-1.0,37,4,1
1402,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1403,A,0.0,-1.0,3.0,-1.0,37,4,1
1404,A,0.0,-1.0,3.0,-1.0,37,4,1
1405,A,0.0,-1.0,3.0,-1.0,37,4,1
1406,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1407,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1408,A,0.0,-1.0,3.0,-1.0,37,4,1
1409,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1410,UP,0.0,-1.0,3.0,-1.0,37,4,1
1411,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1412,UP,0.0,-1.0,3.0,-1.0,37,4,1
1413,A,0.0,-1.0,3.0,-1.0,37,4,1
1414,A,0.0,-1.0,3.0,-1.0,37,4,1
1415,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1416,A,0.0,-1.0,3.0,-1.0,37,4,1
1417,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1418,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1419,UP,0.0,-1.0,3.0,-1.0,37,4,1
1420,A,0.0,-1.0,3.0,-1.0,37,4,1
1421,UP,0.0,-1.0,3.0,-1.0,37,4,1
1422,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1423,UP,0.0,-1.0,3.0,-1.0,37,4,1
1424,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1425,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1426,A,0.0,-1.0,3.0,-1.0,37,4,1
1427,UP,0.0,-1.0,3.0,-1.0,37,4,1
1428,A,0.0,-1.0,3.0,-1.0,37,4,1
1429,A,0.0,-1.0,3.0,-1.0,37,4,1
1430,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1431,A,0.0,-1.0,3.0,-1.0,37,4,1
1432,A,0.0,-1.0,3.0,-1.0,37,4,1
1433,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1434,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1435,A,0.0,-1.0,3.0,-1.0,37,4,1
1436,UP,0.0,-1.0,3.0,-1.0,37,4,1
1437,A,0.0,-1.0,3.0,-1.0,37,4,1
1438,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1439,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1440,B,0.0,-1.0,3.0,-1.0,37,4,1
1441,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1442,UP,0.0,-1.0,3.0,-1.0,37,4,1
1443,B,0.0,-1.0,3.0,-1.0,37,4,1
1444,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1445,B,0.0,-1.0,3.0,-1.0,37,4,1
1446,UP,0.0,-1.0,3.0,-1.0,37,4,1
1447,A,0.0,-1.0,3.0,-1.0,37,4,1
1448,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1449,A,0.0,-1.0,3.0,-1.0,37,4,1
1450,UP,0.0,-1.0,3.0,-1.0,37,4,1
1451,A,0.0,-1.0,3.0,-1.0,37,4,1
1452,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1453,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1454,UP,0.0,-1.0,3.0,-1.0,37,4,1
1455,UP,0.0,-1.0,3.0,-1.0,37,4,1
1456,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1457,UP,0.0,-1.0,3.0,-1.0,37,4,1
1458,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1459,A,0.0,-1.0,3.0,-1.0,37,4,1
1460,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1461,UP,0.0,-1.0,3.0,-1.0,37,4,1
1462,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1463,UP,0.0,-1.0,3.0,-1.0,37,4,1
1464,A,0.0,-1.0,3.0,-1.0,37,4,1
1465,A,0.0,-1.0,3.0,-1.0,37,4,1
1466,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1467,A,0.0,-1.0,3.0,-1.0,37,4,1
1468,UP,0.0,-1.0,3.0,-1.0,37,4,1
1469,UP,0.0,-1.0,3.0,-1.0,37,4,1
1470,A,0.0,-1.0,3.0,-1.0,37,4,1
1471,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1472,UP,0.0,-1.0,3.0,-1.0,37,4,1
1473,A,0.0,-1.0,3.0,-1.0,37,4,1
1474,A,0.0,-1.0,3.0,-1.0,37,4,1
1475,UP,0.0,-1.0,3.0,-1.0,37,4,1
1476,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1477,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1478,A,0.0,-1.0,3.0,-1.0,37,4,1
1479,A,0.0,-1.0,3.0,-1.0,37,4,1
1480,A,0.0,-1.0,3.0,-1.0,37,4,1
1481,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1482,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1483,A,0.0,-1.0,3.0,-1.0,37,4,1
1484,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1485,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1486,A,0.0,-1.0,3.0,-1.0,37,4,1
1487,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1488,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1489,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1490,B,0.0,-1.0,3.0,-1.0,37,4,1
1491,UP,0.0,-1.0,3.0,-1.0,37,4,1
1492,A,0.0,-1.0,3.0,-1.0,37,4,1
1493,A,0.0,-1.0,3.0,-1.0,37,4,1
1494,UP,0.0,-1.0,3.0,-1.0,37,4,1
1495,B,0.0,-1.0,3.0,-1.0,37,4,1
1496,UP,0.0,-1.0,3.0,-1.0,37,4,1
1497,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1498,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1499,UP,0.0,-1.0,3.0,-1.0,37,4,1
1500,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1501,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1502,A,0.0,-1.0,3.0,-1.0,37,4,1
1503,UP,0.0,-1.0,3.0,-1.0,37,4,1
1504,A,0.0,-1.0,3.0,-1.0,37,4,1
1505,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1506,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1507,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1508,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1509,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1510,A,0.0,-1.0,3.0,-1.0,37,4,1
1511,A,0.0,-1.0,3.0,-1.0,37,4,1
1512,UP,0.0,-1.0,3.0,-1.0,37,4,1
1513,UP,0.0,-1.0,3.0,-1.0,37,4,1
1514,A,0.0,-1.0,3.0,-1.0,37,4,1
1515,UP,0.0,-1.0,3.0,-1.0,37,4,1
1516,A,0.0,-1.0,3.0,-1.0,37,4,1
1517,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1518,A,0.0,-1.0,3.0,-1.0,37,4,1
1519,UP,0.0,-1.0,3.0,-1.0,37,4,1
1520,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1521,A,0.0,-1.0,3.0,-1.0,37,4,1
1522,UP,0.0,-1.0,3.0,-1.0,37,4,1
1523,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1524,B,0.0,-1.0,3.0,-1.0,37,4,1
1525,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1526,UP,0.0,-1.0,3.0,-1.0,37,4,1
1527,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1528,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1529,UP,0.0,-1.0,3.0,-1.0,37,4,1
1530,UP,0.0,-1.0,3.0,-1.0,37,4,1
1531,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1532,A,0.0,-1.0,3.0,-1.0,37,4,1
1533,UP,0.0,-1.0,3.0,-1.0,37,4,1
1534,UP,0.0,-1.0,3.0,-1.0,37,4,1
1535,A,0.0,-1.0,3.0,-1.0,37,4,1
1536,UP,0.0,-1.0,3.0,-1.0,37,4,1
1537,A,0.0,-1.0,3.0,-1.0,37,4,1
1538,B,0.0,-1.0,3.0,-1.0,37,4,1
1539,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1540,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1541,A,0.0,-1.0,3.0,-1.0,37,4,1
1542,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1543,A,0.0,-1.0,3.0,-1.0,37,4,1
1544,UP,0.0,-1.0,3.0,-1.0,37,4,1
1545,A,0.0,-1.0,3.0,-1.0,37,4,1
1546,A,0.0,-1.0,3.0,-1.0,37,4,1
1547,A,0.0,-1.0,3.0,-1.0,37,4,1
1548,A,0.0,-1.0,3.0,-1.0,37,4,1
1549,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1550,A,0.0,-1.0,3.0,-1.0,37,4,1
1551,A,0.0,-1.0,3.0,-1.0,37,4,1
1552,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1553,UP,0.0,-1.0,3.0,-1.0,37,4,1
1554,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1555,A,0.0,-1.0,3.0,-1.0,37,4,1
1556,A,0.0,-1.0,3.0,-1.0,37,4,1
1557,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1558,A,0.0,-1.0,3.0,-1.0,37,4,1
1559,UP,0.0,-1.0,3.0,-1.0,37,4,1
1560,UP,0.0,-1.0,3.0,-1.0,37,4,1
1561,A,0.0,-1.0,3.0,-1.0,37,4,1
1562,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1563,UP,0.0,-1.0,3.0,-1.0,37,4,1
1564,UP,0.0,-1.0,3.0,-1.0,37,4,1
1565,A,0.0,-1.0,3.0,-1.0,37,4,1
1566,A,0.0,-1.0,3.0,-1.0,37,4,1
1567,A,0.0,-1.0,3.0,-1.0,37,4,1
1568,B,0.0,-1.0,3.0,-1.0,37,4,1
1569,A,0.0,-1.0,3.0,-1.0,37,4,1
1570,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1571,A,0.0,-1.0,3.0,-1.0,37,4,1
1572,A,0.0,-1.0,3.0,-1.0,37,4,1
1573,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1574,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1575,A,0.0,-1.0,3.0,-1.0,37,4,1
1576,A,0.0,-1.0,3.0,-1.0,37,4,1
1577,UP,0.0,-1.0,3.0,-1.0,37,4,1
1578,A,0.0,-1.0,3.0,-1.0,37,4,1
1579,A,0.0,-1.0,3.0,-1.0,37,4,1
1580,A,0.0,-1.0,3.0,-1.0,37,4,1
1581,UP,0.0,-1.0,3.0,-1.0,37,4,1
1582,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
1583,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
1584,A,0.0,-1.0,3.0,-1.0,37,4,1
1585,UP,0.0,-1.0,3.0,-1.0,37,4,1
1586,UP,0.0,-1.0,3.0,-1.0,37,4,1
1587,A,0.0,-1.0,3.0,-1.0,37,4,1
1588,A,0.0,-1.0,3.0,-1.0,37,4,1
1589,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1590,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
1591,UP,0.0,-1.0,3.0,-1.0,37,4,1
1592,UP,0.0,-1.0,3.0,-1.0,37,4,1
1593,A,0.0,-1.0,3.0,-1.0,37,4,1
1594,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1595,A,0.0,-1.0,3.0,-1.0,37,4,1
1596,A,0.0,-1.0,3.0,-1.0,37,4,1
1597,A,0.0,-1.0,3.0,-1.0,37,4,1
1598,A,0.0,-1.0,3.0,-1.0,37,4,1
1599,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1600,UP,0.0,-1.0,3.0,-1.0,37,4,1
1601,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1602,UP,0.0,-1.0,3.0,-1.0,37,4,1
1603,A,0.0,-1.0,3.0,-1.0,37,4,1
1604,A,0.0,-1.0,3.0,-1.0,37,4,1
1605,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1606,A,0.0,-1.0,3.0,-1.0,37,4,1
1607,UP,0.0,-1.0,3.0,-1.0,37,4,1
1608,UP,0.0,-1.0,3.0,-1.0,37,4,1
1609,A,0.0,-1.0,3.0,-1.0,37,4,1
1610,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1611,A,0.0,-1.0,3.0,-1.0,37,4,1
1612,A,0.0,-1.0,3.0,-1.0,37,4,1
1613,A,0.0,-1.0,3.0,-1.0,37,4,1
1614,UP,0.0,-1.0,3.0,-1.0,37,4,1
1615,UP,0.0,-1.0,3.0,-1.0,37,4,1
1616,UP,0.0,-1.0,3.0,-1.0,37,4,1
1617,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1618,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1619,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1620,A,0.0,-1.0,3.0,-1.0,37,4,1
1621,UP,0.0,-1.0,3.0,-1.0,37,4,1
1622,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1623,UP,0.0,-1.0,3.0,-1.0,37,4,1
1624,A,0.0,-1.0,3.0,-1.0,37,4,1
1625,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1626,UP,0.0,-1.0,3.0,-1.0,37,4,1
1627,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1628,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1629,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1630,A,0.0,-1.0,3.0,-1.0,37,4,1
1631,A,0.0,-1.0,3.0,-1.0,37,4,1
1632,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1633,A,0.0,-1.0,3.0,-1.0,37,4,1
1634,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1635,UP,0.0,-1.0,3.0,-1.0,37,4,1
1636,UP,0.0,-1.0,3.0,-1.0,37,4,1
1637,A,0.0,-1.0,3.0,-1.0,37,4,1
1638,A,0.0,-1.0,3.0,-1.0,37,4,1
1639,A,0.0,-1.0,3.0,-1.0,37,4,1
1640,UP,0.0,-1.0,3.0,-1.0,37,4,1
1641,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1642,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1643,A,0.0,-1.0,3.0,-1.0,37,4,1
1644,A,0.0,-1.0,3.0,-1.0,37,4,1
1645,A,0.0,-1.0,3.0,-1.0,37,4,1
1646,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1647,A,0.0,-1.0,3.0,-1.0,37,4,1
1648,UP,0.0,-1.0,3.0,-1.0,37,4,1
1649,UP,0.0,-1.0,3.0,-1.0,37,4,1
1650,UP,0.0,-1.0,3.0,-1.0,37,4,1
1651,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1652,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1653,UP,0.0,-1.0,3.0,-1.0,37,4,1
1654,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1655,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1656,A,0.0,-1.0,3.0,-1.0,37,4,1
1657,A,0.0,-1.0,3.0,-1.0,37,4,1
1658,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1659,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1660,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
1661,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
1662,A,0.0,-1.0,3.0,-1.0,37,4,1
1663,A,0.0,-1.0,3.0,-1.0,37,4,1
1664,UP,0.0,-1.0,3.0,-1.0,37,4,1
1665,B,0.0,-1.0,3.0,-1.0,37,4,1
1666,UP,0.0,-1.0,3.0,-1.0,37,4,1
1667,UP,0.0,-1.0,3.0,-1.0,37,4,1
1668,A,0.0,-1.0,3.0,-1.0,37,4,1
1669,UP,0.0,-1.0,3.0,-1.0,37,4,1
1670,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1671,A,0.0,-1.0,3.0,-1.0,37,4,1
1672,A,0.0,-1.0,3.0,-1.0,37,4,1
1673,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1674,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1675,A,0.0,-1.0,3.0,-1.0,37,4,1
1676,A,0.0,-1.0,3.0,-1.0,37,4,1
1677,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1678,UP,0.0,-1.0,3.0,-1.0,37,4,1
1679,A,0.0,-1.0,3.0,-1.0,37,4,1
1680,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1681,A,0.0,-1.0,3.0,-1.0,37,4,1
1682,UP,0.0,-1.0,3.0,-1.0,37,4,1
1683,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1684,B,0.0,-1.0,3.0,-1.0,37,4,1
1685,A,0.0,-1.0,3.0,-1.0,37,4,1
1686,A,0.0,-1.0,3.0,-1.0,37,4,1
1687,A,0.0,-1.0,3.0,-1.0,37,4,1
1688,A,0.0,-1.0,3.0,-1.0,37,4,1
1689,A,0.0,-1.0,3.0,-1.0,37,4,1
1690,UP,0.0,-1.0,3.0,-1.0,37,4,1
1691,UP,0.0,-1.0,3.0,-1.0,37,4,1
1692,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1693,A,0.0,-1.0,3.0,-1.0,37,4,1
1694,A,0.0,-1.0,3.0,-1.0,37,4,1
1695,A,0.0,-1.0,3.0,-1.0,37,4,1
1696,A,0.0,-1.0,3.0,-1.0,37,4,1
1697,A,0.0,-1.0,3.0,-1.0,37,4,1
1698,UP,0.0,-1.0,3.0,-1.0,37,4,1
1699,UP,0.0,-1.0,3.0,-1.0,37,4,1
1700,UP,0.0,-1.0,3.0,-1.0,37,4,1
1701,UP,0.0,-1.0,3.0,-1.0,37,4,1
1702,A,0.0,-1.0,3.0,-1.0,37,4,1
1703,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1704,UP,0.0,-1.0,3.0,-1.0,37,4,1
1705,A,0.0,-1.0,3.0,-1.0,37,4,1
1706,B,0.0,-1.0,3.0,-1.0,37,4,1
1707,UP,0.0,-1.0,3.0,-1.0,37,4,1
1708,B,0.0,-1.0,3.0,-1.0,37,4,1
1709,A,0.0,-1.0,3.0,-1.0,37,4,1
1710,A,0.0,-1.0,3.0,-1.0,37,4,1
1711,UP,0.0,-1.0,3.0,-1.0,37,4,1
1712,A,0.0,-1.0,3.0,-1.0,37,4,1
1713,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1714,UP,0.0,-1.0,3.0,-1.0,37,4,1
1715,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1716,UP,0.0,-1.0,3.0,-1.0,37,4,1
1717,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1718,A,0.0,-1.0,3.0,-1.0,37,4,1
1719,A,0.0,-1.0,3.0,-1.0,37,4,1
1720,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1721,UP,0.0,-1.0,3.0,-1.0,37,4,1
1722,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1723,A,0.0,-1.0,3.0,-1.0,37,4,1
1724,A,0.0,-1.0,3.0,-1.0,37,4,1
1725,UP,0.0,-1.0,3.0,-1.0,37,4,1
1726,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1727,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1728,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1729,UP,0.0,-1.0,3.0,-1.0,37,4,1
1730,B,0.0,-1.0,3.0,-1.0,37,4,1
1731,UP,0.0,-1.0,3.0,-1.0,37,4,1
1732,UP,0.0,-1.0,3.0,-1.0,37,4,1
1733,A,0.0,-1.0,3.0,-1.0,37,4,1
1734,UP,0.0,-1.0,3.0,-1.0,37,4,1
1735,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1736,UP,0.0,-1.0,3.0,-1.0,37,4,1
1737,UP,0.0,-1.0,3.0,-1.0,37,4,1
1738,UP,0.0,-1.0,3.0,-1.0,37,4,1
1739,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1740,A,0.0,-1.0,3.0,-1.0,37,4,1
1741,A,0.0,-1.0,3.0,-1.0,37,4,1
1742,A,0.0,-1.0,3.0,-1.0,37,4,1
1743,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1744,A,0.0,-1.0,3.0,-1.0,37,4,1
1745,A,0.0,-1.0,3.0,-1.0,37,4,1
1746,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1747,UP,0.0,-1.0,3.0,-1.0,37,4,1
1748,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1749,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1750,A,0.0,-1.0,3.0,-1.0,37,4,1
1751,A,0.0,-1.0,3.0,-1.0,37,4,1
1752,UP,0.0,-1.0,3.0,-1.0,37,4,1
1753,UP,0.0,-1.0,3.0,-1.0,37,4,1
1754,UP,0.0,-1.0,3.0,-1.0,37,4,1
1755,A,0.0,-1.0,3.0,-1.0,37,4,1
1756,A,0.0,-1.0,3.0,-1.0,37,4,1
1757,A,0.0,-1.0,3.0,-1.0,37,4,1
1758,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1759,A,0.0,-1.0,3.0,-1.0,37,4,1
1760,UP,0.0,-1.0,3.0,-1.0,37,4,1
1761,A,0.0,-1.0,3.0,-1.0,37,4,1
1762,UP,0.0,-1.0,3.0,-1.0,37,4,1
1763,B,0.0,-1.0,3.0,-1.0,37,4,1
1764,A,0.0,-1.0,3.0,-1.0,37,4,1
1765,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1766,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1767,A,0.0,-1.0,3.0,-1.0,37,4,1
1768,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1769,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1770,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1771,A,0.0,-1.0,3.0,-1.0,37,4,1
1772,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1773,UP,0.0,-1.0,3.0,-1.0,37,4,1
1774,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1775,A,0.0,-1.0,3.0,-1.0,37,4,1
1776,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
1777,A,0.0,-1.0,3.0,-1.0,37,4,1
1778,UP,0.0,-1.0,3.0,-1.0,37,4,1
1779,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1780,A,0.0,-1.0,3.0,-1.0,37,4,1
1781,UP,0.0,-1.0,3.0,-1.0,37,4,1
1782,A,0.0,-1.0,3.0,-1.0,37,4,1
1783,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1784,A,0.0,-1.0,3.0,-1.0,37,4,1
1785,UP,0.0,-1.0,3.0,-1.0,37,4,1
1786,A,0.0,-1.0,3.0,-1.0,37,4,1
1787,A,0.0,-1.0,3.0,-1.0,37,4,1
1788,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1789,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1790,A,0.0,-1.0,3.0,-1.0,37,4,1
1791,UP,0.0,-1.0,3.0,-1.0,37,4,1
1792,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1793,UP,0.0,-1.0,3.0,-1.0,37,4,1
1794,A,0.0,-1.0,3.0,-1.0,37,4,1
1795,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1796,UP,0.0,-1.0,3.0,-1.0,37,4,1
1797,A,0.0,-1.0,3.0,-1.0,37,4,1
1798,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
1799,UP,0.0,-1.0,4.0,-1.0,37,4,1
1800,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1801,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1802,UP,0.0,-1.0,3.0,-1.0,37,4,1
1803,A,0.0,-1.0,3.0,-1.0,37,4,1
1804,UP,0.0,-1.0,3.0,-1.0,37,4,1
1805,UP,0.0,-1.0,3.0,-1.0,37,4,1
1806,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1807,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1808,UP,0.0,-1.0,3.0,-1.0,37,4,1
1809,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1810,A,0.0,-1.0,3.0,-1.0,37,4,1
1811,A,0.0,-1.0,3.0,-1.0,37,4,1
1812,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1813,A,0.0,-1.0,3.0,-1.0,37,4,1
1814,UP,0.0,-1.0,3.0,-1.0,37,4,1
1815,A,0.0,-1.0,3.0,-1.0,37,4,1
1816,A,0.0,-1.0,3.0,-1.0,37,4,1
1817,A,0.0,-1.0,3.0,-1.0,37,4,1
1818,UP,0.0,-1.0,3.0,-1.0,37,4,1
1819,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1820,A,0.0,-1.0,3.0,-1.0,37,4,1
1821,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
1822,A,0.0,-1.0,3.0,-1.0,37,4,1
1823,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
